node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
329,424,0.00760799548500002,40.747954159297,-73.9703757619158,40.7430840407199,-73.9781616779024,0.00760799548500002,0,2020.66236359986,2020.66997159534,10200000
329,330,0.1627073412,40.747954159297,-73.9703757619158,40.7135465673088,-73.9905727314284,0.1627073412,0,2020.66236359986,2020.82507094106,10200000
330,331,0.02865037375,40.7135465673088,-73.9905727314284,40.701615937111,-73.9917705664078,0.19135771495,0.1627073412,2020.82507094106,2020.85372131481,10200000
330,420,0.1699964417,40.7135465673088,-73.9905727314284,40.6816267466063,-73.9730510108061,0.3327037829,0.1627073412,2020.82507094106,2020.99506738276,10200000
331,1,0.3131553974,40.701615937111,-73.9917705664078,40.6881830398878,-73.9562872648089,0.50451311235,0.19135771495,2020.85372131481,2021.16687671221,10200000
331,332,0.01399646715,40.701615937111,-73.9917705664078,40.6763465711069,-73.9721351884544,0.2053541821,0.19135771495,2020.85372131481,2020.86771778196,10200000
332,333,0.09796032368,40.6763465711069,-73.9721351884544,40.6556456976171,-73.9810135861163,0.30331450578,0.2053541821,2020.86771778196,2020.96567810564,10200000
332,335,0.00278580210599999,40.6763465711069,-73.9721351884544,40.6806642449267,-73.9647433389539,0.208139984206,0.2053541821,2020.86771778196,2020.87050358406,10200000
333,2,0.2641986066,40.6556456976171,-73.9810135861163,40.6807794277553,-73.9913318214215,0.56751311238,0.30331450578,2020.96567810564,2021.22987671224,10200000
333,334,0.3186959091,40.6556456976171,-73.9810135861163,40.9257212662209,-73.7415526072658,0.62201041488,0.30331450578,2020.96567810564,2021.28437401474,10200000
334,4,0.00550269749099996,40.9257212662209,-73.7415526072658,40.9352949793496,-73.7486966749011,0.627513112371,0.62201041488,2021.28437401474,2021.28987671223,10200000
334,3,0.00550269749099996,40.9257212662209,-73.7415526072658,40.9194279982465,-73.7450146803237,0.627513112371,0.62201041488,2021.28437401474,2021.28987671223,10200000
335,336,0.07098521392,40.6806642449267,-73.9647433389539,40.6887379888445,-73.9511831516514,0.279125198126,0.208139984206,2020.87050358406,2020.94148879798,10200000
335,339,0.0101909538,40.6806642449267,-73.9647433389539,40.6762710712146,-73.9634970891872,0.218330938006,0.208139984206,2020.87050358406,2020.88069453786,10200000
336,8,0.2943879142,40.6887379888445,-73.9511831516514,40.8537042227863,-73.8648799083335,0.573513112326,0.279125198126,2020.94148879798,2021.23587671218,10200000
336,337,0.04159313587,40.6887379888445,-73.9511831516514,40.684930828944,-73.9424277317435,0.320718333996,0.279125198126,2020.94148879798,2020.98308193385,10200000
337,5,0.09079477838,40.684930828944,-73.9424277317435,40.7090224456057,-73.836704181571,0.411513112376,0.320718333996,2020.98308193385,2021.07387671223,10200000
337,338,0.08344171034,40.684930828944,-73.9424277317435,40.6774263124244,-73.9698398669102,0.404160044336,0.320718333996,2020.98308193385,2021.06652364419,10200000
338,6,0.169353068,40.6774263124244,-73.9698398669102,40.7531311435516,-73.9824953610255,0.573513112336,0.404160044336,2021.06652364419,2021.23587671219,10200000
338,7,0.114353068,40.6774263124244,-73.9698398669102,40.7616496987475,-73.6725516281407,0.518513112336,0.404160044336,2021.06652364419,2021.18087671219,10200000
339,343,0.006336179424,40.6762710712146,-73.9634970891872,40.676329058031,-73.9648141985521,0.22466711743,0.218330938006,2020.88069453786,2020.88703071729,10200000
339,340,0.0844208575399999,40.6762710712146,-73.9634970891872,40.5839523712557,-73.9652261860133,0.302751795546,0.218330938006,2020.88069453786,2020.9651153954,10200000
340,9,0.1987613168,40.5839523712557,-73.9652261860133,40.5941787879242,-73.9812517695966,0.501513112346,0.302751795546,2020.9651153954,2021.1638767122,10200000
340,341,0.04519120194,40.5839523712557,-73.9652261860133,40.6736235439516,-73.9756543228375,0.347942997486,0.302751795546,2020.9651153954,2021.01030659734,10200000
341,342,0.0707481925,40.6736235439516,-73.9756543228375,40.6893565843178,-73.9822626163586,0.418691189986,0.347942997486,2021.01030659734,2021.08105478984,10200000
341,10,0.1515701149,40.6736235439516,-73.9756543228375,40.6321547607132,-74.0333295480988,0.499513112386,0.347942997486,2021.01030659734,2021.16187671224,10200000
342,12,0.08082192239,40.6893565843178,-73.9822626163586,40.6971542047058,-73.6840275855551,0.499513112376,0.418691189986,2021.08105478984,2021.16187671223,10200000
342,11,0.01482192239,40.6893565843178,-73.9822626163586,40.7127926782317,-73.9802864441728,0.433513112376,0.418691189986,2021.08105478984,2021.09587671223,10200000
343,13,0.3128459949,40.676329058031,-73.9648141985521,40.5977676267538,-73.9684301886865,0.53751311233,0.22466711743,2020.88703071729,2021.19987671219,10200000
343,344,0.00389769125799999,40.676329058031,-73.9648141985521,40.6774606528226,-73.9724984577357,0.228564808688,0.22466711743,2020.88703071729,2020.89092840854,10200000
344,345,0.00189418276099995,40.6774606528226,-73.9724984577357,40.6786626721696,-73.9765418944134,0.230458991449,0.228564808688,2020.89092840854,2020.89282259131,10200000
344,365,0.00416382123199988,40.6774606528226,-73.9724984577357,40.6773719518324,-73.9730648564151,0.23272862992,0.228564808688,2020.89092840854,2020.89509222978,10200000
345,346,0.0533260395,40.6786626721696,-73.9765418944134,40.7359700366564,-73.8923541797297,0.283785030949,0.230458991449,2020.89282259131,2020.94614863081,10200000
345,350,0.01038946834,40.6786626721696,-73.9765418944134,40.6624582170683,-73.9558246230638,0.240848459789,0.230458991449,2020.89282259131,2020.90321205965,10200000
